8.354999e-01	4.629362e-01	
1.465811e-01	9.533620e-01	
3.185586e-01	8.927838e-01	
7.734667e-01	4.603339e-01	
4.470155e-01	8.022576e-01	
4.492872e-01	9.170312e-01	
1.072984e+00	8.238810e-01	
1.012570e+00	8.327536e-01	
6.211589e-01	3.937909e-01	
2.815157e-01	8.390577e-01	
6.111062e-01	1.100858e-01	
6.776889e-01	9.779069e-01	
6.072547e-01	5.060215e-01	
4.184162e-01	2.586226e-01	
6.869252e-01	9.363339e-01	
7.800003e-01	7.333532e-01	
4.633878e-01	1.077255e+00	
2.681364e-01	6.320118e-01	
7.476132e-01	4.645073e-01	
3.211251e-01	8.497055e-01	
7.590684e-01	1.022101e+00	
1.271557e+00	6.255194e-01	
7.904074e-01	1.122482e+00	
5.399223e-01	3.303999e-01	
2.995127e-01	7.493654e-01	
3.761809e-01	3.479270e-01	
8.918959e-01	1.077807e+00	
8.175488e-01	4.429832e-01	
5.924101e-01	4.625625e-01	
7.084936e-01	9.163038e-01	
8.309863e-01	6.994221e-01	
3.137748e-01	1.045048e+00	
3.580986e-01	8.319766e-01	
8.546340e-01	5.286160e-01	
5.252633e-01	8.308359e-01	
4.706250e-01	1.136021e+00	
9.577579e-01	5.356496e-01	
7.059652e-01	9.865191e-01	
3.397806e-01	5.647211e-01	
5.001591e-01	5.672207e-01	
5.208098e-01	3.136481e-01	
9.475924e-01	1.036643e+00	
8.831703e-01	7.089739e-01	
4.882078e-01	3.021778e-01	
7.784242e-01	8.336700e-01	
6.505716e-01	4.203388e-01	
1.972098e-01	1.115020e+00	
4.468080e-01	8.053738e-01	
7.245710e-01	7.243462e-01	
5.627693e-01	9.049110e-01	
6.474856e-01	8.850832e-01	
1.145752e+00	7.987106e-01	
7.651581e-01	1.090071e+00	
4.668791e-01	4.237722e-01	
4.380327e-01	4.949656e-01	
5.977162e-01	3.961506e-01	
8.410584e-01	1.169246e+00	
5.245087e-01	6.680614e-01	
4.868013e-01	2.393139e-01	
9.771270e-01	9.021942e-01	
9.050739e-01	4.386267e-01	
3.866507e-01	1.252958e+00	
5.350681e-01	6.835241e-01	
8.359056e-01	6.825433e-01	
2.366498e-01	6.537516e-01	
6.797579e-01	1.135824e+00	
1.043656e+00	6.189774e-01	
8.789602e-01	1.047167e+00	
3.906982e-01	6.646728e-01	
2.541798e-01	7.566583e-01	
7.663618e-01	2.892040e-01	
7.852535e-01	1.231358e+00	
5.501651e-01	6.535950e-01	
5.080003e-01	2.635638e-01	
8.997967e-01	7.220959e-01	
9.978479e-01	6.157988e-01	
2.248403e-01	1.135173e+00	
4.501775e-01	1.009974e+00	
9.962708e-01	7.089873e-01	
5.212967e-01	8.879972e-01	
4.550424e-01	1.052744e+00	
1.128642e+00	6.921650e-01	
1.016146e+00	8.459563e-01	
4.209818e-01	3.256779e-01	
2.938693e-01	6.030889e-01	
6.890595e-01	9.753911e-02	
9.247376e-01	1.098251e+00	
8.206117e-01	8.187354e-01	
7.604269e-01	1.552095e-01	
6.891870e-01	8.971921e-01	
7.093953e-01	4.979632e-01	
1.771086e-01	1.084910e+00	
6.145568e-01	8.773516e-01	
8.724576e-01	6.337318e-01	
4.151184e-01	6.488310e-01	
6.140325e-01	1.121850e+00	
1.206395e+00	5.361420e-01	
7.584399e-01	1.060895e+00	
4.637476e-01	4.982553e-01	
5.698133e-01	6.855443e-01	
7.080675e-01	2.961808e-01	
8.155280e-01	1.256743e+00	
8.861463e-01	5.799725e-01	
6.840594e-01	4.731706e-01	
7.420697e-01	1.010215e+00	
8.024527e-01	6.623932e-01	
1.722959e-01	1.130235e+00	
3.287239e-01	6.369182e-01	
7.851610e-01	6.240857e-01	
4.994294e-01	8.553561e-01	
7.652203e-01	9.651509e-01	
1.082027e+00	7.650827e-01	
8.457181e-01	1.078820e+00	
5.076272e-01	6.282992e-01	
3.603157e-01	6.053679e-01	
5.205668e-01	1.056912e-01	
9.339934e-01	1.360032e+00	
8.541488e-01	7.639724e-01	
5.485862e-01	3.648057e-01	
8.440308e-01	9.276245e-01	
8.071106e-01	4.574118e-01	
2.541354e-01	1.130080e+00	
5.690682e-01	8.329248e-01	
9.445727e-01	3.771334e-01	
2.857900e-01	6.990788e-01	
7.247931e-01	9.026992e-01	
1.169050e+00	6.002867e-01	
1.012207e+00	8.531223e-01	
3.607563e-01	4.386679e-01	
2.646617e-01	6.489994e-01	
6.507591e-01	2.225366e-01	
7.871353e-01	1.208690e+00	
6.742839e-01	5.851169e-01	
5.812437e-01	4.494675e-01	
9.568103e-01	6.622431e-01	
8.091819e-01	5.748491e-01	
1.837726e-01	1.213991e+00	
2.863507e-01	1.002906e+00	
8.244902e-01	6.538275e-01	
2.088191e-01	7.653570e-01	
4.452099e-01	1.185301e+00	
1.172877e+00	8.077275e-01	
7.300130e-01	1.023438e+00	
3.424991e-01	4.096029e-01	
2.453459e-01	5.350882e-01	
6.653255e-01	3.334130e-01	
7.900694e-01	1.076398e+00	
6.338179e-01	8.081860e-01	
6.700965e-01	4.416590e-01	
8.645413e-01	8.638754e-01	
9.359920e-01	4.846514e-01	
5.028423e-01	1.270439e+00	
2.800638e-01	6.392584e-01	
1.050919e+00	5.274582e-01	
5.218654e-01	9.148146e-01	
3.851187e-01	1.218764e+00	
1.204936e+00	7.514627e-01	
9.709169e-01	7.733031e-01	
4.565500e-01	6.322495e-01	
3.661462e-01	6.298232e-01	
7.740610e-01	6.877981e-02	
5.956809e-01	1.188068e+00	
6.368931e-01	5.733316e-01	
6.048353e-01	5.335871e-01	
6.218784e-01	7.063452e-01	
8.295524e-01	7.687986e-01	
2.551143e-01	1.083069e+00	
6.206583e-01	7.852435e-01	
8.999011e-01	6.944813e-01	
5.414812e-01	6.768432e-01	
7.015994e-01	1.178289e+00	
1.000428e+00	7.000030e-01	
8.741768e-01	8.096988e-01	
5.549555e-01	6.495603e-01	
6.251885e-01	8.490291e-01	
4.861068e-01	4.365576e-01	
9.502535e-01	1.105725e+00	
7.163405e-01	5.309793e-01	
6.876382e-01	5.477733e-01	
6.714542e-01	9.464852e-01	
6.862084e-01	7.119348e-01	
3.794016e-01	1.091997e+00	
3.764246e-01	8.501253e-01	
1.054814e+00	6.992298e-01	
3.733861e-01	8.513722e-01	
4.683766e-01	9.266744e-01	
1.134482e+00	6.622718e-01	
9.711026e-01	8.470124e-01	
5.536200e-01	4.448916e-01	
2.798129e-01	7.067359e-01	
5.006440e-01	2.032278e-01	
7.757382e-01	1.074835e+00	
8.006680e-01	4.359114e-01	
6.143957e-01	3.149037e-01	
5.905724e-01	9.228185e-01	
6.934788e-01	4.877090e-01	
2.988710e-01	1.223554e+00	
5.611267e-01	9.253610e-01	
8.512538e-01	6.388451e-01	
4.533703e-01	8.797165e-01	
5.825209e-01	1.173436e+00	
9.112117e-01	5.104698e-01	
7.801329e-01	1.120668e+00	
4.391315e-01	6.525864e-01	
3.487999e-01	6.468717e-01	
5.660456e-01	2.867519e-01	
8.825442e-01	1.365721e+00	
8.533019e-01	6.270449e-01	
4.102141e-01	2.942950e-01	
9.488364e-01	6.377551e-01	
6.492035e-01	4.532435e-01	
1.895818e-01	1.098748e+00	
6.582189e-01	1.000774e+00	
8.016835e-01	5.323769e-01	
4.683986e-01	9.101306e-01	
5.043969e-01	9.026084e-01	
1.188387e+00	6.090758e-01	
7.575034e-01	8.068737e-01	
4.113933e-01	5.154685e-01	
2.427003e-01	6.881205e-01	
7.690635e-01	2.460540e-01	
6.073171e-01	1.275545e+00	
7.034903e-01	8.044517e-01	
5.111715e-01	3.403018e-01	
7.056346e-01	6.969765e-01	
8.101468e-01	5.657662e-01	
2.143377e-01	1.150403e+00	
6.459358e-01	7.226221e-01	
9.287507e-01	4.705235e-01	
4.837784e-01	6.522260e-01	
4.729576e-01	1.239864e+00	
1.059655e+00	8.548118e-01	
7.933653e-01	1.055512e+00	
3.433349e-01	5.235921e-01	
3.542210e-01	5.139626e-01	
4.184359e-01	1.605926e-01	
7.924613e-01	1.049691e+00	
5.278527e-01	4.397843e-01	
4.627236e-01	2.656217e-01	
7.869738e-01	8.053267e-01	
7.946881e-01	8.080488e-01	
4.352107e-01	1.159700e+00	
5.398725e-01	9.312119e-01	
1.059896e+00	4.915273e-01	
2.305148e-01	7.987510e-01	
6.360569e-01	9.551613e-01	
1.143436e+00	4.891792e-01	
7.543984e-01	7.751551e-01	
6.263409e-01	4.165669e-01	
4.819874e-01	5.084892e-01	
5.372528e-01	3.377313e-01	
7.015264e-01	1.353652e+00	
8.791367e-01	5.732119e-01	
8.020172e-01	1.684577e-01	
8.457213e-01	8.259596e-01	
8.058744e-01	4.513376e-01	
2.981261e-01	9.917590e-01	
5.924585e-01	6.880640e-01	
7.005450e-01	6.752586e-01	
4.083708e-01	5.861366e-01	
5.663132e-01	8.961166e-01	
1.046119e+00	5.032164e-01	
7.297210e-01	1.038871e+00	
3.600209e-01	6.748954e-01	
6.386778e-01	7.699356e-01	
3.901079e-01	2.132387e-01	
7.401116e-01	1.115572e+00	
6.586052e-01	5.630811e-01	
6.973651e-01	2.872198e-01	
7.384266e-01	7.800550e-01	
9.452693e-01	7.552292e-01	
2.955103e-01	9.940694e-01	
3.284093e-01	7.380343e-01	
8.597075e-01	4.518585e-01	
2.420723e-01	9.231551e-01	
5.302986e-01	1.060074e+00	
9.240925e-01	7.698844e-01	
9.077160e-01	8.921672e-01	
4.904046e-01	5.865704e-01	
3.503029e-01	6.570098e-01	
5.632293e-01	1.777188e-01	
9.026932e-01	1.327279e+00	
7.850057e-01	5.051311e-01	
4.989409e-01	3.089682e-01	
7.992387e-01	8.743360e-01	
9.211131e-01	5.554362e-01	
2.936830e-01	9.672975e-01	
5.309267e-01	8.721578e-01	
8.829058e-01	4.135384e-01	
5.527958e-01	7.800549e-01	
4.289971e-01	9.347834e-01	
9.449500e-01	5.465567e-01	
1.049093e+00	1.091020e+00	
5.203733e-01	4.583312e-01	
4.608304e-01	7.986035e-01	
7.220643e-01	6.136782e-02	
6.087670e-01	1.248695e+00	
8.803612e-01	7.376054e-01	
7.624074e-01	2.058996e-01	
6.534614e-01	7.986147e-01	
9.123256e-01	7.855027e-01	
4.181686e-01	9.566825e-01	
3.342213e-01	7.991608e-01	
1.006414e+00	6.400313e-01	
4.414787e-01	8.142869e-01	
5.123897e-01	1.122165e+00	
1.253891e+00	6.508068e-01	
1.013147e+00	1.141338e+00	
4.234760e-01	4.523534e-01	
3.829091e-01	8.122338e-01	
4.576802e-01	1.422815e-01	
9.060463e-01	1.090385e+00	
8.826914e-01	7.302402e-01	
4.365715e-01	4.716962e-01	
9.430276e-01	7.270015e-01	
7.024008e-01	6.662813e-01	
1.766219e-01	1.271243e+00	
6.043849e-01	7.609087e-01	
8.479783e-01	6.337035e-01	
2.297194e-01	5.445338e-01	
5.402939e-01	9.937981e-01	
1.171519e+00	5.876520e-01	
9.890301e-01	1.023020e+00	
4.106392e-01	3.313397e-01	
2.586133e-01	7.214757e-01	
7.502968e-01	1.536016e-01	
8.962018e-01	1.280281e+00	
7.357013e-01	7.227259e-01	
6.191022e-01	3.988703e-01	
8.013099e-01	7.990983e-01	
9.579617e-01	7.146390e-01	
1.294974e-01	8.852576e-01	
5.673035e-01	9.839478e-01	
8.237404e-01	4.381860e-01	
4.464307e-01	7.085365e-01	
4.750233e-01	1.238414e+00	
1.207155e+00	8.400098e-01	
7.704908e-01	1.034539e+00	
5.446788e-01	4.999636e-01	
5.491191e-01	7.312194e-01	
4.281625e-01	3.367239e-01	
9.172657e-01	1.348302e+00	
7.087195e-01	5.967997e-01	
6.796092e-01	1.544191e-01	
6.025577e-01	7.178877e-01	
7.856074e-01	7.714476e-01	
4.966444e-01	1.065779e+00	
6.381263e-01	9.140133e-01	
8.273006e-01	4.847708e-01	
5.809788e-01	9.288081e-01	
6.856109e-01	9.076911e-01	
1.272042e+00	6.862333e-01	
6.921261e-01	8.808870e-01	
4.024219e-01	5.556384e-01	
5.640908e-01	8.794683e-01	
4.935811e-01	4.295614e-01	
8.486369e-01	1.034784e+00	
8.695782e-01	5.011891e-01	
6.401654e-01	3.757848e-01	
6.624960e-01	8.796917e-01	
9.257625e-01	6.590316e-01	
3.152570e-01	1.173081e+00	
3.062314e-01	8.034488e-01	
8.646682e-01	5.564362e-01	
5.169991e-01	7.007237e-01	
5.775478e-01	1.054299e+00	
1.113236e+00	6.430573e-01	
6.849575e-01	1.043715e+00	
6.055937e-01	4.062129e-01	
3.825940e-01	6.976118e-01	
4.924046e-01	3.134831e-01	
7.596178e-01	1.364979e+00	
8.399824e-01	5.730288e-01	
4.747495e-01	3.067452e-01	
9.557014e-01	7.742141e-01	
6.185268e-01	6.923921e-01	
4.973634e-01	1.084458e+00	
4.468940e-01	6.536603e-01	
1.065481e+00	7.344663e-01	
4.388759e-01	8.375566e-01	
5.274936e-01	8.681127e-01	
9.966763e-01	8.341963e-01	
8.555952e-01	9.199875e-01	
5.595611e-01	3.800224e-01	
5.094406e-01	8.700824e-01	
6.843575e-01	4.391533e-01	
8.160102e-01	1.067913e+00	
8.958472e-01	5.998253e-01	
6.495230e-01	1.971942e-01	
9.134582e-01	8.421930e-01	
8.034982e-01	7.429133e-01	
1.987028e-01	1.051536e+00	
4.087922e-01	8.956622e-01	
8.827699e-01	4.971771e-01	
4.589080e-01	5.767226e-01	
4.270372e-01	1.238091e+00	
9.496560e-01	6.171806e-01	
1.016712e+00	1.043605e+00	
6.188175e-01	4.951067e-01	
6.068676e-01	6.561855e-01	
5.719123e-01	3.285332e-01	
7.277835e-01	1.011860e+00	
8.881610e-01	5.674634e-01	
6.202666e-01	3.642815e-01	
7.715454e-01	7.706934e-01	
6.385644e-01	7.859718e-01	
1.777244e-01	9.879411e-01	
4.189284e-01	8.365820e-01	
1.061177e+00	7.246025e-01	
5.625386e-01	7.751621e-01	
3.936287e-01	1.241265e+00	
1.118073e+00	5.367518e-01	
8.028706e-01	9.731392e-01	
6.620062e-01	3.405217e-01	
2.514861e-01	7.968011e-01	
6.034305e-01	2.607064e-01	
7.577790e-01	1.355152e+00	
7.642814e-01	5.897727e-01	
5.311963e-01	2.111454e-01	
9.609420e-01	9.397102e-01	
8.139288e-01	8.104346e-01	
3.897997e-01	1.142327e+00	
3.797968e-01	6.587936e-01	
7.564832e-01	4.638784e-01	
2.121756e-01	5.740986e-01	
7.313441e-01	8.574932e-01	
9.201841e-01	6.428846e-01	
7.386703e-01	9.614085e-01	
6.976732e-01	3.195100e-01	
4.851704e-01	8.770867e-01	
7.230344e-01	1.259090e-01	
7.702378e-01	1.104751e+00	
5.727755e-01	4.783519e-01	
7.031050e-01	3.305692e-01	
6.963851e-01	9.010156e-01	
7.023693e-01	7.212420e-01	
3.755679e-01	1.242843e+00	
4.449902e-01	1.005430e+00	
6.792107e-01	6.243776e-01	
2.980880e-01	5.464631e-01	
6.907797e-01	8.811210e-01	
9.087771e-01	8.044310e-01	
8.684308e-01	8.858011e-01	
4.474889e-01	4.849376e-01	
3.885513e-01	8.605866e-01	
5.687476e-01	1.488938e-01	
6.189403e-01	1.362923e+00	
7.453597e-01	5.355485e-01	
4.498560e-01	2.750622e-01	
8.730055e-01	7.832097e-01	
1.008168e+00	7.863030e-01	
1.685694e-01	1.134410e+00	
6.105672e-01	8.636251e-01	
9.174138e-01	7.126820e-01	
3.167822e-01	8.705785e-01	
7.514487e-01	8.592509e-01	
1.256520e+00	8.536929e-01	
1.008107e+00	9.633049e-01	
4.211433e-01	3.744295e-01	
6.314827e-01	7.376220e-01	
4.417394e-01	2.375383e-01	
9.189604e-01	1.084617e+00	
6.921761e-01	6.081528e-01	
6.287471e-01	3.686296e-01	
8.901028e-01	7.387211e-01	
9.839292e-01	7.091987e-01	
1.891419e-01	9.031726e-01	
4.250293e-01	6.497745e-01	
9.443718e-01	3.653473e-01	
5.912360e-01	9.162308e-01	
7.282294e-01	1.194374e+00	
1.280302e+00	7.782168e-01	
9.924917e-01	1.126763e+00	
4.231711e-01	3.324686e-01	
2.844329e-01	5.825811e-01	
6.768138e-01	1.634804e-01	
8.525641e-01	1.219712e+00	
7.398125e-01	4.885729e-01	
4.364459e-01	1.951571e-01	
8.640903e-01	9.635173e-01	
7.659681e-01	6.589477e-01	
3.368337e-01	1.105784e+00	
5.435414e-01	1.011928e+00	
9.331325e-01	5.108174e-01	
6.060552e-01	7.794453e-01	
5.193517e-01	1.185974e+00	
1.078640e+00	5.931212e-01	
9.086155e-01	9.094851e-01	
4.015338e-01	6.506201e-01	
4.251938e-01	6.138941e-01	
4.399245e-01	1.393157e-01	
8.098191e-01	1.316426e+00	
8.507424e-01	4.934644e-01	
4.135803e-01	5.137858e-01	
6.955092e-01	9.146391e-01	
9.093930e-01	6.724055e-01	
2.377045e-01	9.969006e-01	
3.596106e-01	6.313114e-01	
7.864032e-01	7.156473e-01	
3.709083e-01	6.475351e-01	
5.873961e-01	1.141949e+00	
9.383293e-01	8.595028e-01	
6.794955e-01	1.085299e+00	
4.506373e-01	3.998628e-01	
5.191589e-01	8.037584e-01	
6.204802e-01	3.963914e-01	
5.755188e-01	1.054237e+00	
8.045324e-01	7.700939e-01	
5.562825e-01	4.447102e-01	
8.907675e-01	8.887603e-01	
7.914392e-01	6.110886e-01	
2.252835e-01	1.179818e+00	
5.894104e-01	8.349596e-01	
9.887033e-01	3.987177e-01	
3.793864e-01	6.146883e-01	
5.385563e-01	1.218471e+00	
1.261458e+00	6.703528e-01	
1.022399e+00	7.793073e-01	
4.373008e-01	3.918703e-01	
3.624103e-01	4.843871e-01	
4.023520e-01	4.201986e-01	
9.132232e-01	1.001808e+00	
5.661504e-01	6.615883e-01	
7.804836e-01	3.490304e-01	
7.131863e-01	9.082196e-01	
6.698806e-01	7.155537e-01	
1.834260e-01	1.045838e+00	
4.767925e-01	6.229018e-01	
1.058372e+00	4.883999e-01	
2.503989e-01	6.928349e-01	
5.953918e-01	1.040644e+00	
1.016127e+00	6.503170e-01	
6.554222e-01	8.768802e-01	
5.112737e-01	4.115565e-01	
4.519907e-01	8.016114e-01	
5.026668e-01	2.916508e-01	
8.542547e-01	1.039828e+00	
7.851740e-01	7.642378e-01	
7.099972e-01	3.922550e-01	
7.201559e-01	6.601520e-01	
7.325646e-01	6.009647e-01	
4.398235e-01	1.066664e+00	
6.282239e-01	7.666814e-01	
8.671403e-01	7.094999e-01	
4.838608e-01	7.726160e-01	
4.946383e-01	9.309416e-01	
9.180809e-01	7.042324e-01	
9.256838e-01	8.118569e-01	
6.627620e-01	3.557910e-01	
4.066536e-01	6.426800e-01	
7.641257e-01	3.466285e-01	
9.667755e-01	1.242318e+00	
8.781710e-01	6.957822e-01	
6.151371e-01	4.147656e-01	
6.949250e-01	9.722616e-01	
9.070076e-01	6.384178e-01	
2.373441e-01	1.097505e+00	
2.865033e-01	7.156335e-01	
1.041761e+00	5.765479e-01	
2.539128e-01	7.806981e-01	
4.414674e-01	1.000240e+00	
1.216460e+00	5.530155e-01	
1.048898e+00	9.804979e-01	
4.465218e-01	6.304932e-01	
5.195291e-01	7.811027e-01	
4.798965e-01	3.209629e-01	
7.601759e-01	1.070610e+00	
6.549958e-01	5.821796e-01	
7.749730e-01	4.967303e-01	
6.038330e-01	7.068666e-01	
9.010819e-01	7.217688e-01	
4.094021e-01	8.890999e-01	
4.006949e-01	9.459709e-01	
7.823075e-01	4.653596e-01	
3.512982e-01	6.912970e-01	
7.383613e-01	1.044455e+00	
1.196358e+00	7.482887e-01	
9.418952e-01	1.083609e+00	
4.104361e-01	3.072505e-01	
4.973426e-01	8.578925e-01	
6.950765e-01	4.145472e-01	
8.113001e-01	1.079190e+00	
5.768716e-01	8.101287e-01	
6.699508e-01	1.784421e-01	
9.137468e-01	9.107524e-01	
7.173986e-01	6.257569e-01	
2.966389e-01	8.774747e-01	
4.962779e-01	9.473993e-01	
1.001020e+00	7.014895e-01	
2.415384e-01	6.073946e-01	
4.850901e-01	1.231589e+00	
1.156670e+00	4.749150e-01	
9.243026e-01	9.369189e-01	
6.401736e-01	6.535722e-01	
4.274096e-01	6.654435e-01	
7.181880e-01	1.597942e-01	
7.124354e-01	1.153426e+00	
7.306990e-01	6.331397e-01	
5.721357e-01	2.272473e-01	
8.184696e-01	7.228511e-01	
9.700896e-01	7.467964e-01	
4.127257e-01	1.017403e+00	
6.056922e-01	7.590690e-01	
7.423759e-01	6.296160e-01	
2.893380e-01	6.389911e-01	
7.293142e-01	1.026117e+00	
9.754005e-01	6.794512e-01	
8.454572e-01	1.138057e+00	
6.980194e-01	4.044643e-01	
5.748692e-01	6.533564e-01	
6.766311e-01	3.303653e-01	
8.455952e-01	1.013004e+00	
5.755060e-01	5.201269e-01	
6.547251e-01	3.742391e-01	
7.542620e-01	7.101633e-01	
9.291801e-01	5.352798e-01	
1.210774e-01	1.092580e+00	
5.341034e-01	9.768351e-01	
1.029223e+00	6.993835e-01	
4.352306e-01	5.736377e-01	
4.306781e-01	1.016234e+00	
1.104575e+00	5.995457e-01	
1.040110e+00	7.883865e-01	
4.192520e-01	6.569631e-01	
3.760910e-01	5.220486e-01	
5.170427e-01	9.003019e-02	
8.848586e-01	9.865755e-01	
5.947492e-01	8.041972e-01	
5.152837e-01	4.760717e-01	
7.853241e-01	9.065143e-01	
6.183249e-01	5.254325e-01	
5.059118e-01	8.900763e-01	
5.994334e-01	8.900806e-01	
1.044486e+00	6.515605e-01	
4.182436e-01	7.347929e-01	
7.175017e-01	1.100611e+00	
1.255847e+00	6.155443e-01	
1.044582e+00	1.134311e+00	
4.855802e-01	3.826671e-01	
5.745145e-01	7.895985e-01	
5.114389e-01	1.288653e-01	
9.120734e-01	1.020235e+00	
6.071558e-01	4.506553e-01	
4.330136e-01	3.490369e-01	
9.336147e-01	8.553063e-01	
6.876412e-01	7.628679e-01	
4.448565e-01	9.442269e-01	
6.343653e-01	8.943553e-01	
1.011882e+00	7.017550e-01	
3.746952e-01	6.852019e-01	
5.288514e-01	9.438859e-01	
8.906333e-01	5.781659e-01	
9.038554e-01	7.735686e-01	
3.941265e-01	3.082692e-01	
3.394759e-01	4.965684e-01	
7.045910e-01	2.882229e-01	
6.578784e-01	1.240602e+00	
8.001729e-01	6.088669e-01	
6.998385e-01	4.597839e-01	
9.647916e-01	8.704218e-01	
7.471802e-01	4.633610e-01	
2.974074e-01	9.427106e-01	
3.890090e-01	7.818381e-01	
1.014640e+00	4.237948e-01	
3.123726e-01	6.444120e-01	
6.013003e-01	1.092913e+00	
1.093119e+00	6.854007e-01	
1.015504e+00	8.353278e-01	
5.406187e-01	3.284641e-01	
3.268372e-01	8.080220e-01	
4.317557e-01	6.873620e-02	
7.286896e-01	1.113572e+00	
8.010530e-01	4.726952e-01	
7.310199e-01	3.274889e-01	
9.393669e-01	9.327801e-01	
6.300006e-01	4.974753e-01	
4.602589e-01	1.078082e+00	
4.216070e-01	6.993333e-01	
1.037494e+00	4.591512e-01	
3.519076e-01	6.049434e-01	
5.958667e-01	1.204897e+00	
1.202677e+00	4.824525e-01	
8.347228e-01	1.056535e+00	
3.994297e-01	2.941750e-01	
5.682391e-01	6.541942e-01	
7.089203e-01	4.373029e-01	
7.553751e-01	1.061547e+00	
6.425895e-01	5.002608e-01	
5.428239e-01	2.002069e-01	
8.346375e-01	7.191594e-01	
9.650770e-01	6.755663e-01	
2.807525e-01	1.176010e+00	
3.350694e-01	9.524250e-01	
1.052917e+00	3.954677e-01	
2.403557e-01	6.599016e-01	
4.927147e-01	1.087911e+00	
9.696192e-01	4.888589e-01	
9.147890e-01	1.042696e+00	
6.270432e-01	6.330522e-01	
5.201109e-01	7.232096e-01	
4.939697e-01	2.663393e-01	
7.929572e-01	1.273282e+00	
8.196016e-01	7.793794e-01	
7.821244e-01	1.890230e-01	
9.864741e-01	8.537305e-01	
7.402724e-01	7.624793e-01	
1.934145e-01	1.171699e+00	
5.199102e-01	7.785494e-01	
9.016979e-01	5.957317e-01	
4.027966e-01	7.971303e-01	
7.479368e-01	1.147200e+00	
9.898624e-01	5.110231e-01	
9.804844e-01	1.143005e+00	
6.353682e-01	5.263611e-01	
5.592976e-01	6.834065e-01	
4.562939e-01	9.057543e-02	
5.821904e-01	1.273189e+00	
8.555727e-01	7.456248e-01	
6.611494e-01	4.642946e-01	
9.415356e-01	8.845921e-01	
7.501150e-01	4.927362e-01	
3.111891e-01	1.094203e+00	
6.458562e-01	6.811648e-01	
1.050327e+00	5.704583e-01	
5.056759e-01	7.082003e-01	
4.598922e-01	1.105302e+00	
9.602212e-01	6.432217e-01	
9.607499e-01	7.790594e-01	
4.678763e-01	5.149517e-01	
4.886607e-01	5.551013e-01	
4.050814e-01	3.822627e-01	
6.781214e-01	1.011209e+00	
7.471662e-01	4.775268e-01	
7.654154e-01	2.349131e-01	
9.487091e-01	9.439196e-01	
9.515951e-01	5.097523e-01	
5.007735e-01	1.013458e+00	
5.853769e-01	9.966952e-01	
8.721970e-01	6.586080e-01	
3.959329e-01	6.329497e-01	
4.591118e-01	1.107514e+00	
1.243072e+00	6.128002e-01	
6.951610e-01	1.042176e+00	
4.735090e-01	4.818708e-01	
3.403676e-01	4.900970e-01	
6.436954e-01	1.827570e-01	
9.048043e-01	1.345754e+00	
6.856813e-01	5.958033e-01	
4.318624e-01	2.776942e-01	
8.376042e-01	1.017540e+00	
6.537038e-01	6.001274e-01	
1.914102e-01	9.051513e-01	
5.950067e-01	6.268525e-01	
6.794205e-01	4.901079e-01	
5.142400e-01	7.304302e-01	
6.153611e-01	1.225041e+00	
